staff_id,staff_name,result,location,course_interest,presentation_pct,psychometrics_pct
7,Sunny Sladefield,0,London Academy,Engineering,62.5,56
2,Doris Bellasis,1,London Academy,Data,71.88,51
2,Doris Bellasis,0,Birmingham Academy,Business,46.88,56
3,Gismo Tilling,0,London Academy,Business,65.63,59
6,Fifi Eton,NULL,London Academy,NULL,46.88,44
1,Bruno Bellbrook,1,London Academy,Data,56.25,59
8,Rupert Ripple,NULL,London Academy,NULL,50,42
8,Rupert Ripple,0,London Academy,Engineering,62.5,59
1,Bruno Bellbrook,NULL,London Academy,NULL,56.25,43
1,Bruno Bellbrook,1,London Academy,Data,71.88,54
7,Sunny Sladefield,0,London Academy,Engineering,78.13,58
2,Doris Bellasis,0,London Academy,Engineering,59.38,58
5,Stacey Broad,0,Birmingham Academy,Data,50,52
8,Rupert Ripple,1,London Academy,Business,59.38,61
1,Bruno Bellbrook,NULL,London Academy,NULL,46.88,41
7,Sunny Sladefield,1,Birmingham Academy,Engineering,56.25,58
5,Stacey Broad,0,London Academy,Business,75,54
8,Rupert Ripple,0,London Academy,Data,46.88,63
6,Fifi Eton,0,Birmingham Academy,Business,75,58
3,Gismo Tilling,1,London Academy,Business,71.88,58
3,Gismo Tilling,NULL,London Academy,NULL,59.38,48
8,Rupert Ripple,1,London Academy,Business,62.5,51
3,Gismo Tilling,0,London Academy,Business,53.13,66
2,Doris Bellasis,NULL,London Academy,NULL,75,49
3,Gismo Tilling,1,London Academy,Data,62.5,62
8,Rupert Ripple,1,Birmingham Academy,Engineering,75,51
1,Bruno Bellbrook,1,Birmingham Academy,Business,56.25,59
1,Bruno Bellbrook,NULL,London Academy,NULL,56.25,47
3,Gismo Tilling,0,London Academy,Data,68.75,53
8,Rupert Ripple,1,Birmingham Academy,Business,65.63,56
6,Fifi Eton,0,London Academy,Data,59.38,65
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,65.63,63
3,Gismo Tilling,1,London Academy,Data,71.88,50
5,Stacey Broad,1,London Academy,Engineering,62.5,57
6,Fifi Eton,0,London Academy,Data,53.13,58
6,Fifi Eton,NULL,Birmingham Academy,NULL,87.5,48
3,Gismo Tilling,1,London Academy,Data,59.38,53
7,Sunny Sladefield,1,London Academy,Engineering,68.75,65
8,Rupert Ripple,NULL,London Academy,NULL,71.88,48
6,Fifi Eton,0,London Academy,Business,50,50
5,Stacey Broad,1,London Academy,Engineering,53.13,62
3,Gismo Tilling,1,London Academy,Engineering,71.88,68
2,Doris Bellasis,1,Birmingham Academy,Business,59.38,59
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,62.5,46
5,Stacey Broad,1,London Academy,Engineering,59.38,59
6,Fifi Eton,NULL,Birmingham Academy,NULL,53.13,49
1,Bruno Bellbrook,0,London Academy,Business,62.5,65
7,Sunny Sladefield,NULL,London Academy,NULL,75,49
7,Sunny Sladefield,0,London Academy,Engineering,65.63,64
1,Bruno Bellbrook,1,Birmingham Academy,Data,62.5,59
8,Rupert Ripple,1,London Academy,Data,62.5,51
8,Rupert Ripple,1,London Academy,Business,59.38,50
3,Gismo Tilling,1,Birmingham Academy,Business,59.38,54
3,Gismo Tilling,0,Birmingham Academy,Engineering,46.88,54
1,Bruno Bellbrook,1,London Academy,Engineering,62.5,53
8,Rupert Ripple,1,Birmingham Academy,Data,50,59
5,Stacey Broad,1,London Academy,Data,65.63,62
3,Gismo Tilling,0,Birmingham Academy,Engineering,78.13,65
3,Gismo Tilling,1,London Academy,Engineering,53.13,67
2,Doris Bellasis,1,London Academy,Business,75,54
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,59.38,47
3,Gismo Tilling,NULL,London Academy,NULL,40.63,47
3,Gismo Tilling,0,London Academy,Engineering,62.5,61
7,Sunny Sladefield,1,Birmingham Academy,Engineering,75,51
8,Rupert Ripple,NULL,London Academy,NULL,37.5,52
3,Gismo Tilling,1,Birmingham Academy,Engineering,78.13,51
1,Bruno Bellbrook,NULL,London Academy,NULL,59.38,46
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,34.38,67
1,Bruno Bellbrook,1,London Academy,Data,68.75,60
2,Doris Bellasis,1,London Academy,Engineering,68.75,63
2,Doris Bellasis,1,London Academy,Data,59.38,63
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,65.63,54
6,Fifi Eton,1,Birmingham Academy,Data,65.63,53
8,Rupert Ripple,0,Birmingham Academy,Business,65.63,51
5,Stacey Broad,NULL,London Academy,NULL,43.75,65
2,Doris Bellasis,NULL,London Academy,NULL,65.63,49
8,Rupert Ripple,1,London Academy,Engineering,65.63,60
3,Gismo Tilling,0,London Academy,Data,59.38,62
2,Doris Bellasis,0,London Academy,Engineering,46.88,56
1,Bruno Bellbrook,0,Birmingham Academy,Business,71.88,58
6,Fifi Eton,NULL,London Academy,NULL,56.25,42
7,Sunny Sladefield,NULL,London Academy,NULL,34.38,56
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,46.88,41
3,Gismo Tilling,0,Birmingham Academy,Engineering,75,52
2,Doris Bellasis,1,Birmingham Academy,Engineering,56.25,57
8,Rupert Ripple,NULL,London Academy,NULL,78.13,44
1,Bruno Bellbrook,1,London Academy,Business,65.63,55
1,Bruno Bellbrook,0,Birmingham Academy,Business,87.5,50
6,Fifi Eton,0,Birmingham Academy,Data,56.25,60
1,Bruno Bellbrook,0,London Academy,Engineering,75,56
8,Rupert Ripple,1,Birmingham Academy,Data,81.25,65
2,Doris Bellasis,0,Birmingham Academy,Business,56.25,57
5,Stacey Broad,NULL,Birmingham Academy,NULL,62.5,44
3,Gismo Tilling,0,London Academy,Engineering,62.5,61
5,Stacey Broad,NULL,London Academy,NULL,78.13,41
6,Fifi Eton,1,Birmingham Academy,Engineering,65.63,63
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,68.75,56
3,Gismo Tilling,1,London Academy,Engineering,71.88,60
8,Rupert Ripple,NULL,London Academy,NULL,59.38,46
8,Rupert Ripple,1,London Academy,Business,53.13,61
5,Stacey Broad,0,London Academy,Engineering,68.75,56
1,Bruno Bellbrook,1,Birmingham Academy,Business,65.63,51
3,Gismo Tilling,0,Birmingham Academy,Business,71.88,54
8,Rupert Ripple,NULL,London Academy,NULL,40.63,67
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,56.25,49
3,Gismo Tilling,1,Birmingham Academy,Business,62.5,58
6,Fifi Eton,0,London Academy,Data,68.75,52
2,Doris Bellasis,1,Birmingham Academy,Data,68.75,56
8,Rupert Ripple,1,London Academy,Data,59.38,61
7,Sunny Sladefield,1,London Academy,Engineering,84.38,53
5,Stacey Broad,0,London Academy,Data,71.88,55
1,Bruno Bellbrook,1,London Academy,Business,53.13,57
3,Gismo Tilling,1,Birmingham Academy,Engineering,65.63,53
8,Rupert Ripple,0,London Academy,Business,78.13,55
6,Fifi Eton,NULL,London Academy,NULL,68.75,44
1,Bruno Bellbrook,NULL,London Academy,NULL,40.63,64
5,Stacey Broad,NULL,London Academy,NULL,62.5,49
8,Rupert Ripple,1,Birmingham Academy,Data,65.63,60
5,Stacey Broad,1,London Academy,Business,62.5,56
8,Rupert Ripple,0,London Academy,Engineering,59.38,60
2,Doris Bellasis,0,Birmingham Academy,Engineering,71.88,51
7,Sunny Sladefield,NULL,London Academy,NULL,71.88,47
8,Rupert Ripple,1,Birmingham Academy,Data,78.13,60
6,Fifi Eton,1,Birmingham Academy,Business,46.88,57
5,Stacey Broad,NULL,London Academy,NULL,53.13,49
5,Stacey Broad,0,London Academy,Engineering,71.88,53
2,Doris Bellasis,1,Birmingham Academy,Business,56.25,68
6,Fifi Eton,NULL,London Academy,NULL,50,47
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,68.75,63
7,Sunny Sladefield,1,Birmingham Academy,Engineering,68.75,55
8,Rupert Ripple,1,London Academy,Business,71.88,51
8,Rupert Ripple,1,Birmingham Academy,Data,71.88,61
3,Gismo Tilling,0,London Academy,Engineering,62.5,50
1,Bruno Bellbrook,0,London Academy,Data,65.63,55
5,Stacey Broad,0,London Academy,Engineering,50,62
2,Doris Bellasis,1,London Academy,Engineering,62.5,60
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,53.13,58
3,Gismo Tilling,NULL,London Academy,NULL,50,44
8,Rupert Ripple,0,Birmingham Academy,Data,59.38,55
5,Stacey Broad,0,London Academy,Data,50,51
8,Rupert Ripple,1,Birmingham Academy,Data,59.38,64
5,Stacey Broad,1,London Academy,Business,68.75,51
1,Bruno Bellbrook,1,Birmingham Academy,Data,53.13,55
6,Fifi Eton,NULL,London Academy,NULL,46.88,46
7,Sunny Sladefield,1,London Academy,Engineering,71.88,65
3,Gismo Tilling,1,London Academy,Business,53.13,62
5,Stacey Broad,1,London Academy,Engineering,75,56
5,Stacey Broad,1,London Academy,Business,75,60
1,Bruno Bellbrook,1,Birmingham Academy,Data,71.88,64
6,Fifi Eton,0,London Academy,Business,62.5,53
6,Fifi Eton,1,London Academy,Business,71.88,53
3,Gismo Tilling,0,London Academy,Data,62.5,59
6,Fifi Eton,1,London Academy,Business,68.75,50
8,Rupert Ripple,NULL,Birmingham Academy,NULL,50,49
1,Bruno Bellbrook,NULL,London Academy,NULL,81.25,40
8,Rupert Ripple,0,London Academy,Business,65.63,55
3,Gismo Tilling,0,Birmingham Academy,Business,59.38,58
5,Stacey Broad,1,Birmingham Academy,Engineering,46.88,63
1,Bruno Bellbrook,1,London Academy,Data,68.75,66
1,Bruno Bellbrook,1,London Academy,Engineering,68.75,59
5,Stacey Broad,NULL,London Academy,NULL,59.38,45
7,Sunny Sladefield,0,Birmingham Academy,Data,46.88,59
8,Rupert Ripple,1,London Academy,Engineering,53.13,61
3,Gismo Tilling,0,Birmingham Academy,Business,46.88,58
1,Bruno Bellbrook,1,London Academy,Engineering,62.5,55
7,Sunny Sladefield,0,London Academy,Business,68.75,57
5,Stacey Broad,1,London Academy,Business,71.88,59
1,Bruno Bellbrook,1,London Academy,Engineering,68.75,55
3,Gismo Tilling,NULL,London Academy,NULL,56.25,48
6,Fifi Eton,NULL,Birmingham Academy,NULL,84.38,49
3,Gismo Tilling,1,London Academy,Business,62.5,59
3,Gismo Tilling,1,London Academy,Business,59.38,55
3,Gismo Tilling,1,Birmingham Academy,Business,78.13,62
2,Doris Bellasis,1,London Academy,Engineering,78.13,50
1,Bruno Bellbrook,1,London Academy,Data,75,58
7,Sunny Sladefield,0,Birmingham Academy,Business,56.25,63
3,Gismo Tilling,NULL,London Academy,NULL,53.13,46
2,Doris Bellasis,NULL,Birmingham Academy,NULL,71.88,47
6,Fifi Eton,NULL,Birmingham Academy,NULL,37.5,61
2,Doris Bellasis,1,Birmingham Academy,Business,46.88,53
6,Fifi Eton,1,London Academy,Engineering,68.75,58
7,Sunny Sladefield,0,London Academy,Data,68.75,55
2,Doris Bellasis,1,London Academy,Data,68.75,55
6,Fifi Eton,0,London Academy,Business,56.25,50
2,Doris Bellasis,0,London Academy,Data,78.13,50
7,Sunny Sladefield,0,London Academy,Data,59.38,66
3,Gismo Tilling,NULL,Birmingham Academy,NULL,53.13,45
2,Doris Bellasis,NULL,London Academy,NULL,65.63,46
8,Rupert Ripple,1,London Academy,Data,62.5,54
8,Rupert Ripple,0,London Academy,Business,59.38,59
5,Stacey Broad,1,London Academy,Engineering,71.88,61
2,Doris Bellasis,1,Birmingham Academy,Data,65.63,58
2,Doris Bellasis,1,London Academy,Business,68.75,59
8,Rupert Ripple,1,London Academy,Data,59.38,57
7,Sunny Sladefield,1,Birmingham Academy,Business,68.75,58
2,Doris Bellasis,1,London Academy,Business,65.63,55
1,Bruno Bellbrook,NULL,London Academy,NULL,50,49
7,Sunny Sladefield,1,Birmingham Academy,Data,62.5,52
7,Sunny Sladefield,1,London Academy,Business,53.13,53
8,Rupert Ripple,0,London Academy,Data,62.5,66
2,Doris Bellasis,0,London Academy,Data,62.5,61
3,Gismo Tilling,0,Birmingham Academy,Business,65.63,59
7,Sunny Sladefield,0,Birmingham Academy,Business,46.88,52
2,Doris Bellasis,0,Birmingham Academy,Business,62.5,56
2,Doris Bellasis,1,London Academy,Data,68.75,57
3,Gismo Tilling,0,London Academy,Data,75,72
6,Fifi Eton,1,London Academy,Business,68.75,59
5,Stacey Broad,1,London Academy,Engineering,68.75,62
7,Sunny Sladefield,1,Birmingham Academy,Business,71.88,58
5,Stacey Broad,1,London Academy,Engineering,81.25,58
8,Rupert Ripple,NULL,London Academy,NULL,75,43
5,Stacey Broad,NULL,London Academy,NULL,68.75,49
7,Sunny Sladefield,1,London Academy,Engineering,59.38,54
8,Rupert Ripple,0,London Academy,Engineering,75,59
8,Rupert Ripple,NULL,Birmingham Academy,NULL,87.5,42
2,Doris Bellasis,0,London Academy,Data,65.63,58
3,Gismo Tilling,NULL,Birmingham Academy,NULL,81.25,47
7,Sunny Sladefield,NULL,London Academy,NULL,68.75,44
2,Doris Bellasis,0,London Academy,Data,68.75,55
3,Gismo Tilling,NULL,Birmingham Academy,NULL,40.63,62
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,78.13,52
2,Doris Bellasis,1,Birmingham Academy,Data,81.25,53
8,Rupert Ripple,0,London Academy,Data,68.75,62
1,Bruno Bellbrook,1,London Academy,Business,68.75,52
8,Rupert Ripple,1,London Academy,Data,59.38,53
8,Rupert Ripple,0,London Academy,Engineering,75,70
2,Doris Bellasis,1,London Academy,Business,53.13,55
5,Stacey Broad,0,Birmingham Academy,Business,56.25,52
2,Doris Bellasis,1,London Academy,Business,75,65
7,Sunny Sladefield,1,London Academy,Engineering,59.38,54
6,Fifi Eton,1,London Academy,Engineering,62.5,51
1,Bruno Bellbrook,NULL,London Academy,NULL,50,44
8,Rupert Ripple,1,London Academy,Business,56.25,54
1,Bruno Bellbrook,0,Birmingham Academy,Business,75,55
6,Fifi Eton,NULL,Birmingham Academy,NULL,62.5,45
3,Gismo Tilling,0,London Academy,Engineering,71.88,58
5,Stacey Broad,0,London Academy,Data,71.88,60
8,Rupert Ripple,0,Birmingham Academy,Business,71.88,51
3,Gismo Tilling,0,Birmingham Academy,Business,68.75,57
3,Gismo Tilling,NULL,London Academy,NULL,65.63,36
3,Gismo Tilling,1,London Academy,Data,59.38,53
6,Fifi Eton,0,London Academy,Engineering,65.63,66
8,Rupert Ripple,0,London Academy,Data,53.13,66
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,62.5,49
6,Fifi Eton,1,London Academy,Business,46.88,50
1,Bruno Bellbrook,0,Birmingham Academy,Data,62.5,50
2,Doris Bellasis,1,Birmingham Academy,Engineering,81.25,67
3,Gismo Tilling,NULL,London Academy,NULL,43.75,58
5,Stacey Broad,1,Birmingham Academy,Data,65.63,54
8,Rupert Ripple,0,London Academy,Business,68.75,58
7,Sunny Sladefield,NULL,London Academy,NULL,62.5,49
6,Fifi Eton,1,London Academy,Engineering,56.25,59
7,Sunny Sladefield,1,Birmingham Academy,Engineering,68.75,52
1,Bruno Bellbrook,0,London Academy,Data,75,65
5,Stacey Broad,1,London Academy,Engineering,62.5,50
6,Fifi Eton,1,London Academy,Data,65.63,51
1,Bruno Bellbrook,0,London Academy,Business,71.88,55
7,Sunny Sladefield,1,Birmingham Academy,Data,56.25,59
8,Rupert Ripple,1,London Academy,Business,59.38,53
7,Sunny Sladefield,1,London Academy,Data,78.13,57
2,Doris Bellasis,1,London Academy,Engineering,68.75,61
2,Doris Bellasis,1,London Academy,Business,50,53
3,Gismo Tilling,1,Birmingham Academy,Data,71.88,61
8,Rupert Ripple,NULL,London Academy,NULL,71.88,49
6,Fifi Eton,0,London Academy,Data,46.88,63
8,Rupert Ripple,0,London Academy,Data,65.63,54
5,Stacey Broad,0,London Academy,Business,56.25,52
6,Fifi Eton,1,London Academy,Business,59.38,58
1,Bruno Bellbrook,1,London Academy,Engineering,53.13,52
3,Gismo Tilling,NULL,London Academy,NULL,53.13,38
1,Bruno Bellbrook,1,London Academy,Data,56.25,55
2,Doris Bellasis,1,London Academy,Engineering,50,57
8,Rupert Ripple,NULL,London Academy,NULL,40.63,68
5,Stacey Broad,1,London Academy,Business,75,56
1,Bruno Bellbrook,0,Birmingham Academy,Engineering,84.38,53
2,Doris Bellasis,1,London Academy,Engineering,62.5,51
1,Bruno Bellbrook,1,London Academy,Data,68.75,55
7,Sunny Sladefield,1,London Academy,Business,75,58
2,Doris Bellasis,1,London Academy,Business,56.25,57
5,Stacey Broad,1,Birmingham Academy,Engineering,62.5,54
2,Doris Bellasis,0,London Academy,Engineering,71.88,56
5,Stacey Broad,1,Birmingham Academy,Business,84.38,60
6,Fifi Eton,0,London Academy,Engineering,59.38,51
5,Stacey Broad,0,London Academy,Engineering,65.63,62
7,Sunny Sladefield,0,London Academy,Data,68.75,65
2,Doris Bellasis,1,Birmingham Academy,Engineering,62.5,58
1,Bruno Bellbrook,1,London Academy,Data,71.88,51
3,Gismo Tilling,NULL,London Academy,NULL,71.88,49
1,Bruno Bellbrook,1,London Academy,Data,78.13,55
2,Doris Bellasis,NULL,London Academy,NULL,50,48
6,Fifi Eton,NULL,London Academy,NULL,65.63,46
3,Gismo Tilling,NULL,Birmingham Academy,NULL,46.88,47
3,Gismo Tilling,NULL,London Academy,NULL,50,46
6,Fifi Eton,NULL,London Academy,NULL,62.5,44
2,Doris Bellasis,1,Birmingham Academy,Business,56.25,57
5,Stacey Broad,1,London Academy,Engineering,59.38,58
7,Sunny Sladefield,1,Birmingham Academy,Data,75,50
6,Fifi Eton,0,Birmingham Academy,Business,59.38,56
8,Rupert Ripple,NULL,London Academy,NULL,59.38,48
8,Rupert Ripple,NULL,Birmingham Academy,NULL,40.63,59
3,Gismo Tilling,1,London Academy,Business,56.25,53
6,Fifi Eton,1,Birmingham Academy,Business,65.63,59
5,Stacey Broad,1,London Academy,Engineering,68.75,58
2,Doris Bellasis,1,London Academy,Business,65.63,60
8,Rupert Ripple,0,Birmingham Academy,Engineering,75,52
5,Stacey Broad,NULL,London Academy,NULL,37.5,54
5,Stacey Broad,1,Birmingham Academy,Business,68.75,50
2,Doris Bellasis,NULL,London Academy,NULL,43.75,55
8,Rupert Ripple,NULL,London Academy,NULL,56.25,49
2,Doris Bellasis,1,London Academy,Engineering,59.38,58
5,Stacey Broad,1,Birmingham Academy,Business,59.38,59
8,Rupert Ripple,1,Birmingham Academy,Engineering,78.13,62
2,Doris Bellasis,NULL,London Academy,NULL,56.25,48
2,Doris Bellasis,1,Birmingham Academy,Business,59.38,63
7,Sunny Sladefield,1,London Academy,Business,56.25,58
5,Stacey Broad,NULL,Birmingham Academy,NULL,50,39
6,Fifi Eton,1,London Academy,Engineering,84.38,56
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,50,45
2,Doris Bellasis,NULL,London Academy,NULL,68.75,49
6,Fifi Eton,1,London Academy,Engineering,75,55
6,Fifi Eton,0,London Academy,Engineering,46.88,60
3,Gismo Tilling,1,London Academy,Engineering,56.25,60
8,Rupert Ripple,0,London Academy,Data,71.88,54
1,Bruno Bellbrook,0,Birmingham Academy,Business,59.38,62
2,Doris Bellasis,1,Birmingham Academy,Data,71.88,63
7,Sunny Sladefield,0,Birmingham Academy,Business,71.88,55
8,Rupert Ripple,1,Birmingham Academy,Business,68.75,59
8,Rupert Ripple,NULL,London Academy,NULL,40.63,65
2,Doris Bellasis,1,Birmingham Academy,Business,65.63,51
3,Gismo Tilling,1,London Academy,Business,65.63,50
7,Sunny Sladefield,1,London Academy,Data,50,54
6,Fifi Eton,NULL,Birmingham Academy,NULL,59.38,44
8,Rupert Ripple,0,London Academy,Engineering,84.38,53
2,Doris Bellasis,0,London Academy,Engineering,62.5,58
6,Fifi Eton,1,London Academy,Business,62.5,56
1,Bruno Bellbrook,NULL,London Academy,NULL,78.13,45
8,Rupert Ripple,1,London Academy,Data,75,51
8,Rupert Ripple,1,London Academy,Business,53.13,62
8,Rupert Ripple,1,London Academy,Engineering,71.88,53
6,Fifi Eton,1,London Academy,Business,75,56
8,Rupert Ripple,0,London Academy,Business,75,50
8,Rupert Ripple,0,London Academy,Business,53.13,60
6,Fifi Eton,NULL,London Academy,NULL,40.63,58
3,Gismo Tilling,1,London Academy,Data,56.25,56
1,Bruno Bellbrook,0,London Academy,Business,71.88,59
6,Fifi Eton,1,London Academy,Engineering,78.13,54
3,Gismo Tilling,1,Birmingham Academy,Business,53.13,51
5,Stacey Broad,1,Birmingham Academy,Business,75,61
3,Gismo Tilling,0,London Academy,Data,50,51
7,Sunny Sladefield,1,London Academy,Data,56.25,56
7,Sunny Sladefield,0,London Academy,Data,68.75,51
2,Doris Bellasis,1,London Academy,Business,75,51
6,Fifi Eton,1,Birmingham Academy,Data,56.25,64
2,Doris Bellasis,0,London Academy,Business,56.25,55
6,Fifi Eton,1,Birmingham Academy,Engineering,53.13,59
8,Rupert Ripple,0,Birmingham Academy,Engineering,62.5,60
5,Stacey Broad,0,Birmingham Academy,Engineering,53.13,61
3,Gismo Tilling,NULL,London Academy,NULL,87.5,49
1,Bruno Bellbrook,1,London Academy,Engineering,68.75,60
3,Gismo Tilling,1,Birmingham Academy,Engineering,71.88,55
8,Rupert Ripple,0,Birmingham Academy,Business,68.75,55
6,Fifi Eton,1,Birmingham Academy,Data,62.5,50
2,Doris Bellasis,1,Birmingham Academy,Engineering,78.13,63
8,Rupert Ripple,0,Birmingham Academy,Data,71.88,58
6,Fifi Eton,0,London Academy,Data,81.25,51
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,56.25,49
2,Doris Bellasis,1,London Academy,Data,71.88,58
7,Sunny Sladefield,0,Birmingham Academy,Engineering,59.38,61
3,Gismo Tilling,0,London Academy,Engineering,53.13,62
8,Rupert Ripple,NULL,Birmingham Academy,NULL,71.88,49
5,Stacey Broad,1,London Academy,Business,50,62
8,Rupert Ripple,1,Birmingham Academy,Business,56.25,52
6,Fifi Eton,1,London Academy,Business,59.38,61
6,Fifi Eton,0,London Academy,Data,59.38,57
7,Sunny Sladefield,NULL,London Academy,NULL,43.75,63
8,Rupert Ripple,NULL,London Academy,NULL,34.38,53
7,Sunny Sladefield,0,London Academy,Business,53.13,53
6,Fifi Eton,NULL,London Academy,NULL,56.25,48
5,Stacey Broad,NULL,London Academy,NULL,71.88,46
2,Doris Bellasis,1,Birmingham Academy,Business,50,56
8,Rupert Ripple,0,London Academy,Data,81.25,67
6,Fifi Eton,1,London Academy,Engineering,68.75,58
3,Gismo Tilling,NULL,London Academy,NULL,43.75,51
8,Rupert Ripple,1,London Academy,Data,56.25,51
1,Bruno Bellbrook,1,Birmingham Academy,Business,65.63,53
8,Rupert Ripple,1,London Academy,Business,59.38,60
3,Gismo Tilling,1,London Academy,Business,59.38,61
5,Stacey Broad,1,London Academy,Engineering,53.13,58
3,Gismo Tilling,1,London Academy,Business,59.38,56
1,Bruno Bellbrook,NULL,London Academy,NULL,71.88,49
7,Sunny Sladefield,1,London Academy,Data,65.63,60
5,Stacey Broad,1,London Academy,Engineering,62.5,60
5,Stacey Broad,NULL,Birmingham Academy,NULL,31.25,54
7,Sunny Sladefield,NULL,London Academy,NULL,75,47
8,Rupert Ripple,1,London Academy,Engineering,71.88,54
1,Bruno Bellbrook,1,London Academy,Engineering,75,53
3,Gismo Tilling,NULL,London Academy,NULL,81.25,48
7,Sunny Sladefield,1,London Academy,Engineering,81.25,51
7,Sunny Sladefield,1,London Academy,Data,46.88,52
2,Doris Bellasis,NULL,Birmingham Academy,NULL,56.25,42
